filename,segment,wc,analytic,clout,authentic,tone,wps,bigwords,dic,linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,drives,affiliation,achieve,power,cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,culture,politic,ethnicity,tech,lifestyle,leisure,home,work,money,relig,physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,conversation,netspeak,assent,nonflu,filler,allpunc,period,comma,qmark,exclam,apostro,otherp,emoji,absolutist,agitation,dejection,accomplishment,behavioral_activation,breadth,decisions,effort_enjoyment,longterm,satisfaction,structure,competence,excitement,not_relevant,ruggedness,sincerity,sophistication,highcontroversial,lowcontroversial,mediumcontroversial,benefit,cost,creativity_innovation,alterations,cogs_precogs,enchantment_emotions,fabulations,infinity_eternity,renewal,spiritual_imagery,total,vision,agency,agentrelatedemotions,experience,mindoverall,patientrelatedemotions,security,VideoNumber,"GroupN(1=low(1-3),2=neutral(4-6),3=high(7-10))",PrefereneMean,PurchaseDesireMean,NarrativeInterityMean,EmpathyMean,TotalTime(S),ShotNumber,ShotMean,ad_id,id,std_x,std_y,combined_std,convex_hull_area,convex_hull_area_shapely,mean_euclidean_distance,intercept,preference,purchase
88+Similac Infant Formula for Immune Support ( -30).txt,1,898,86.14,66.26,14.33,85.94,14.97,25.61,84.41,59.02,47.88,6.68,1.11,0.0,1.11,0.0,0.0,0.0,5.57,17.82,8.91,4.23,15.59,7.8,5.57,6.68,0.0,8.91,6.68,7.8,3.34,2.23,0.0,1.11,10.02,2.23,6.68,1.11,0.0,0.0,1.11,1.11,2.23,0.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.23,1.11,0.0,0,0.0,0.0,5.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,2.23,0.0,0.0,10.02,4.45,1.11,0.0,0,0,0.0,2.23,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.23,3.34,5.57,1.11,0.0,3.34,1.11,0.0,0.0,5.57,1.11,6.68,0.0,1.11,0.0,0.0,1.11,0,27.28,8.69,7.68,0.0,0.0,2.23,8.69,0,2.23,0.0,0.0,0.0,4.45,0.0,2.23,2.23,3.34,0.0,0.0,2.23,0.0,0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,1.11,0,1.11,0,1.11,0.0,1.11,2.23,0.0,0.0,88,3,7.5,7.16666666666667,4.0,7.16666666666667,33,10,3.3,88+Similac Infant Formula for Immune Support ( -30).mp4,R_2ciUMfF394LTzqp,0.07068977085104401,0.066779413467162,0.097244710735296,0.050624517746913004,0.050624517746913004,0.07965232097255301,1,3,3
88+Similac Infant Formula for Immune Support ( -30).txt,1,898,86.14,66.26,14.33,85.94,14.97,25.61,84.41,59.02,47.88,6.68,1.11,0.0,1.11,0.0,0.0,0.0,5.57,17.82,8.91,4.23,15.59,7.8,5.57,6.68,0.0,8.91,6.68,7.8,3.34,2.23,0.0,1.11,10.02,2.23,6.68,1.11,0.0,0.0,1.11,1.11,2.23,0.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.23,1.11,0.0,0,0.0,0.0,5.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,2.23,0.0,0.0,10.02,4.45,1.11,0.0,0,0,0.0,2.23,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.23,3.34,5.57,1.11,0.0,3.34,1.11,0.0,0.0,5.57,1.11,6.68,0.0,1.11,0.0,0.0,1.11,0,27.28,8.69,7.68,0.0,0.0,2.23,8.69,0,2.23,0.0,0.0,0.0,4.45,0.0,2.23,2.23,3.34,0.0,0.0,2.23,0.0,0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,1.11,0,1.11,0,1.11,0.0,1.11,2.23,0.0,0.0,88,3,7.5,7.16666666666667,4.0,7.16666666666667,33,10,3.3,88+Similac Infant Formula for Immune Support ( -30).mp4,R_21sJcZCCwpYwdtr,0.15233148047814501,0.12376344277723202,0.19627090898229602,0.172881703317901,0.172881703317901,0.180345066667276,1,3,3
88+Similac Infant Formula for Immune Support ( -30).txt,1,898,86.14,66.26,14.33,85.94,14.97,25.61,84.41,59.02,47.88,6.68,1.11,0.0,1.11,0.0,0.0,0.0,5.57,17.82,8.91,4.23,15.59,7.8,5.57,6.68,0.0,8.91,6.68,7.8,3.34,2.23,0.0,1.11,10.02,2.23,6.68,1.11,0.0,0.0,1.11,1.11,2.23,0.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.23,1.11,0.0,0,0.0,0.0,5.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,2.23,0.0,0.0,10.02,4.45,1.11,0.0,0,0,0.0,2.23,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.23,3.34,5.57,1.11,0.0,3.34,1.11,0.0,0.0,5.57,1.11,6.68,0.0,1.11,0.0,0.0,1.11,0,27.28,8.69,7.68,0.0,0.0,2.23,8.69,0,2.23,0.0,0.0,0.0,4.45,0.0,2.23,2.23,3.34,0.0,0.0,2.23,0.0,0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,1.11,0,1.11,0,1.11,0.0,1.11,2.23,0.0,0.0,88,3,7.5,7.16666666666667,4.0,7.16666666666667,33,10,3.3,88+Similac Infant Formula for Immune Support ( -30).mp4,R_2VJF2nw8PrgextJ,0.049653172885698,0.043362695167000004,0.065922385498124,0.020265480324074003,0.020265480324074003,0.059010340090925005,1,3,3
88+Similac Infant Formula for Immune Support ( -30).txt,1,898,86.14,66.26,14.33,85.94,14.97,25.61,84.41,59.02,47.88,6.68,1.11,0.0,1.11,0.0,0.0,0.0,5.57,17.82,8.91,4.23,15.59,7.8,5.57,6.68,0.0,8.91,6.68,7.8,3.34,2.23,0.0,1.11,10.02,2.23,6.68,1.11,0.0,0.0,1.11,1.11,2.23,0.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.23,1.11,0.0,0,0.0,0.0,5.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,2.23,0.0,0.0,10.02,4.45,1.11,0.0,0,0,0.0,2.23,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.23,3.34,5.57,1.11,0.0,3.34,1.11,0.0,0.0,5.57,1.11,6.68,0.0,1.11,0.0,0.0,1.11,0,27.28,8.69,7.68,0.0,0.0,2.23,8.69,0,2.23,0.0,0.0,0.0,4.45,0.0,2.23,2.23,3.34,0.0,0.0,2.23,0.0,0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,1.11,0,1.11,0,1.11,0.0,1.11,2.23,0.0,0.0,88,3,7.5,7.16666666666667,4.0,7.16666666666667,33,10,3.3,88+Similac Infant Formula for Immune Support ( -30).mp4,R_1gtBW8CXODCZhz2,0.105725569422249,0.076071903400118,0.13024910946557602,0.095576533564814,0.095576533564814,0.10720715020304701,1,3,3
88+Similac Infant Formula for Immune Support ( -30).txt,1,898,86.14,66.26,14.33,85.94,14.97,25.61,84.41,59.02,47.88,6.68,1.11,0.0,1.11,0.0,0.0,0.0,5.57,17.82,8.91,4.23,15.59,7.8,5.57,6.68,0.0,8.91,6.68,7.8,3.34,2.23,0.0,1.11,10.02,2.23,6.68,1.11,0.0,0.0,1.11,1.11,2.23,0.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.23,1.11,0.0,0,0.0,0.0,5.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,2.23,0.0,0.0,10.02,4.45,1.11,0.0,0,0,0.0,2.23,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.23,3.34,5.57,1.11,0.0,3.34,1.11,0.0,0.0,5.57,1.11,6.68,0.0,1.11,0.0,0.0,1.11,0,27.28,8.69,7.68,0.0,0.0,2.23,8.69,0,2.23,0.0,0.0,0.0,4.45,0.0,2.23,2.23,3.34,0.0,0.0,2.23,0.0,0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,1.11,0,1.11,0,1.11,0.0,1.11,2.23,0.0,0.0,88,3,7.5,7.16666666666667,4.0,7.16666666666667,33,10,3.3,88+Similac Infant Formula for Immune Support ( -30).mp4,R_29oaoze9QpSPQaS,0.072419901544217,0.05571715798304001,0.09137310235173801,0.04309895833333301,0.04309895833333301,0.071082712069096,1,3,3
88+Similac Infant Formula for Immune Support ( -30).txt,1,898,86.14,66.26,14.33,85.94,14.97,25.61,84.41,59.02,47.88,6.68,1.11,0.0,1.11,0.0,0.0,0.0,5.57,17.82,8.91,4.23,15.59,7.8,5.57,6.68,0.0,8.91,6.68,7.8,3.34,2.23,0.0,1.11,10.02,2.23,6.68,1.11,0.0,0.0,1.11,1.11,2.23,0.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.23,1.11,0.0,0,0.0,0.0,5.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,2.23,0.0,0.0,10.02,4.45,1.11,0.0,0,0,0.0,2.23,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.23,3.34,5.57,1.11,0.0,3.34,1.11,0.0,0.0,5.57,1.11,6.68,0.0,1.11,0.0,0.0,1.11,0,27.28,8.69,7.68,0.0,0.0,2.23,8.69,0,2.23,0.0,0.0,0.0,4.45,0.0,2.23,2.23,3.34,0.0,0.0,2.23,0.0,0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,1.11,0,1.11,0,1.11,0.0,1.11,2.23,0.0,0.0,88,3,7.5,7.16666666666667,4.0,7.16666666666667,33,10,3.3,88+Similac Infant Formula for Immune Support ( -30).mp4,R_3QVndydHS3ggukh,0.11113582739972301,0.090892451135927,0.143570922562049,0.10174696180555501,0.10174696180555501,0.114333062229531,1,3,3
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_2rhVJkESclh3soQ,0.06726674947305,0.104711532694804,0.12445609934416701,0.060731336805555,0.060731336805555,0.113425030144764,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_22DJrDSxx9xRD1r,0.063021986695821,0.073441274259922,0.096774953226594,0.040770881558641,0.040770881558641,0.086371583819664,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_2wtYPv2Oa5BN0um,0.049209104861110006,0.092015411585303,0.10434736206749301,0.038083526234567004,0.038083526234567004,0.09792674923416501,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_2qwRfnGolxx0AqD,0.061372810552291004,0.10320030247360201,0.120070497232794,0.055815972222222,0.055815972222222,0.103265771653317,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_3QVndydHS3ggukh,0.13628328767942802,0.08925179703131801,0.16290800402077601,0.093806664737654,0.093806664737654,0.12952508341451602,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_3n75JGLz1DIwqsc,0.202164679370987,0.10774817374201001,0.22908563143486801,0.15327449845679,0.15327449845679,0.199959807347027,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_2Xps7uqZpYygTm6,0.062419708511318006,0.08151589178629201,0.10266966749898701,0.043276186342592005,0.043276186342592005,0.091770323876393,1,1,1
89+Similac Pro-Advance™ & Pro-Sensitive™.txt,1,818,98.47,80.31,9.83,77.02,13.63,22.0,79.22,46.45,39.12,4.89,1.22,0.0,1.22,0.0,0.0,0.0,3.67,17.11,9.78,10.76,14.67,3.67,0.0,3.67,0.0,7.33,6.11,4.89,1.22,1.22,0.0,0.0,3.67,0.0,3.67,1.22,1.22,0.0,0.0,0.0,1.22,0.0,3.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,1.22,1.22,0.0,0,0.0,0.0,7.33,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,7.33,0.0,1.22,0,0,0.0,3.67,0,0.0,0.0,0.0,0.0,2.44,0,0.0,0.0,0.0,1.22,7.33,0.0,1.22,6.11,1.22,0.0,0.0,1.22,1.22,4.89,0.0,0.0,0.0,0.0,0.0,0,21.39,9.54,4.77,0.0,0.0,1.22,5.87,0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.22,0,0.0,2.44,0.0,1.22,1.22,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,1.22,0,1.22,0,1.22,0.0,0.0,1.22,0.0,0.0,89,1,2.83333333333333,2.5,5.33333333333333,2.66666666666667,31,7,4.428571428571429,89+Similac Pro-Advance™ & Pro-Sensitive™.mp4,R_2rYZwXiDIM6Sa7B,0.045869346502579005,0.07093032349986901,0.084469566947923,0.020609085648148003,0.020609085648148003,0.076592278351425,1,1,1
90+Similac® For Spit-Up helps reduce frequent spit-up after feeding.txt,1,686,83.91,99.0,2.2,99.0,10.72,19.83,84.84,59.48,44.31,15.16,11.66,0.0,2.33,8.16,0.0,1.17,3.5,11.66,3.5,3.21,18.66,4.66,2.33,3.5,0.0,15.16,4.66,2.33,7.0,4.66,2.33,0.0,10.5,2.33,8.16,0.0,2.33,1.17,1.17,3.5,1.17,0.0,8.16,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,8.16,4.66,0.0,0,0.0,0.0,15.16,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.17,0.0,0.0,8.16,2.33,0.0,1.17,0,0,0.0,4.66,0,0.0,0.0,1.17,0.0,1.17,0,0.0,0.0,0.0,9.33,2.33,0.0,0.0,2.33,0.0,0.0,0.0,4.66,2.33,4.66,0.0,0.0,0.0,0.0,0.0,0,28.43,11.37,4.52,0.0,0.0,4.66,7.87,0,3.5,0.0,0.0,0.0,10.5,0.0,3.5,3.5,7.0,0.0,3.5,1.17,0.0,0,0.0,0.0,1.17,0.0,3.5,0.0,3.5,1.17,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0,3.5,0,0.0,0.0,3.5,3.5,2.33,0.0,90,2,7.0,6.83333333333333,4.5,7.66666666666667,31,8,3.875,90+Similac® For Spit-Up helps reduce frequent spit-up after feeding.mp4,R_BLMnxxAAdQShsPf,0.07771352581299,0.05049463491171,0.09267739880441801,0.028328751929012002,0.028328751929012002,0.08303663131732,1,2,3
90+Similac® For Spit-Up helps reduce frequent spit-up after feeding.txt,1,686,83.91,99.0,2.2,99.0,10.72,19.83,84.84,59.48,44.31,15.16,11.66,0.0,2.33,8.16,0.0,1.17,3.5,11.66,3.5,3.21,18.66,4.66,2.33,3.5,0.0,15.16,4.66,2.33,7.0,4.66,2.33,0.0,10.5,2.33,8.16,0.0,2.33,1.17,1.17,3.5,1.17,0.0,8.16,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,8.16,4.66,0.0,0,0.0,0.0,15.16,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.17,0.0,0.0,8.16,2.33,0.0,1.17,0,0,0.0,4.66,0,0.0,0.0,1.17,0.0,1.17,0,0.0,0.0,0.0,9.33,2.33,0.0,0.0,2.33,0.0,0.0,0.0,4.66,2.33,4.66,0.0,0.0,0.0,0.0,0.0,0,28.43,11.37,4.52,0.0,0.0,4.66,7.87,0,3.5,0.0,0.0,0.0,10.5,0.0,3.5,3.5,7.0,0.0,3.5,1.17,0.0,0,0.0,0.0,1.17,0.0,3.5,0.0,3.5,1.17,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0,3.5,0,0.0,0.0,3.5,3.5,2.33,0.0,90,2,7.0,6.83333333333333,4.5,7.66666666666667,31,8,3.875,90+Similac® For Spit-Up helps reduce frequent spit-up after feeding.mp4,R_2So6AHOrgO8Dxbu,0.065273656613931,0.047347436227193,0.08063764607825201,0.022812982253086003,0.022812982253086003,0.073816220390424,1,2,3
90+Similac® For Spit-Up helps reduce frequent spit-up after feeding.txt,1,686,83.91,99.0,2.2,99.0,10.72,19.83,84.84,59.48,44.31,15.16,11.66,0.0,2.33,8.16,0.0,1.17,3.5,11.66,3.5,3.21,18.66,4.66,2.33,3.5,0.0,15.16,4.66,2.33,7.0,4.66,2.33,0.0,10.5,2.33,8.16,0.0,2.33,1.17,1.17,3.5,1.17,0.0,8.16,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,8.16,4.66,0.0,0,0.0,0.0,15.16,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.17,0.0,0.0,8.16,2.33,0.0,1.17,0,0,0.0,4.66,0,0.0,0.0,1.17,0.0,1.17,0,0.0,0.0,0.0,9.33,2.33,0.0,0.0,2.33,0.0,0.0,0.0,4.66,2.33,4.66,0.0,0.0,0.0,0.0,0.0,0,28.43,11.37,4.52,0.0,0.0,4.66,7.87,0,3.5,0.0,0.0,0.0,10.5,0.0,3.5,3.5,7.0,0.0,3.5,1.17,0.0,0,0.0,0.0,1.17,0.0,3.5,0.0,3.5,1.17,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0,3.5,0,0.0,0.0,3.5,3.5,2.33,0.0,90,2,7.0,6.83333333333333,4.5,7.66666666666667,31,8,3.875,90+Similac® For Spit-Up helps reduce frequent spit-up after feeding.mp4,R_3Jk4FzIWPEWj500,0.06841783372780201,0.060192225517051,0.091126856550091,0.036619888117283006,0.036619888117283006,0.079395847233252,1,2,3
